Link,Date Uploaded,Price,Make,Model,Trim,Trim Level,Year,Mileage (km),Fuel Type,Transmission,Body Type,Engine Size (Litres),Power,Acceleration (0-100 km/h),Seats,Doors,Colour,Country of Registration,Previous Owners,Road Tax,NCT Expiry,Date Sold,Engine Size,Horsepower
https://www.donedeal.ie/cars-for-sale/2015-volvo-v40-1-6-dsl-d2-se/37893527,2024-09-17,8995,Volvo,V40,SE,Medium Trim,2015,225075.0,Diesel,Manual,Hatchback,,,,5,5,Grey,,,,,,1.6 L,115 hp
https://www.donedeal.ie/cars-for-sale/2011-seat-leon-1-6-diesel/37894233,2024-09-17,4995,SEAT,Leon,REFERENCE,Luxury Trim,2011,192747.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/2007-kia-rio-1-4-petrol/37900385,2024-09-17,1795,Kia,Rio,,,2007,266274.0,Petrol,Manual,Saloon,,,,5,4,Silver,,,,,,1.3 L,
https://www.donedeal.ie/cars-for-sale/octavia-2010nct-today-10-25-tax-01-25-clean-car/37933501,2024-09-17,2995,Skoda,Octavia,,,2010,270369.0,Diesel,Manual,Hatchback,,,,5,5,Blue,,,,,2024-09-22,1.6 L,
https://www.donedeal.ie/cars-for-sale/141-polo/37933481,2024-09-17,7500,Volkswagen,Polo,COMFORTLINE,Luxury Trim,2014,175000.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,,1.2 L,70 hp
https://www.donedeal.ie/cars-for-sale/opel-combo-2016/37759784,2024-09-17,5450,Opel,Combo,---,---,2016,125528.0,Diesel,Manual,Van,,,,2,2,White,,,,,,2.76 m,"2,040 kg"
https://www.donedeal.ie/cars-for-sale/renault-clio-1-2-royale/37933455,2024-09-17,3250,Renault,Clio,ROYALE,Base Trim,2011,173212.0,Ethanol Petrol,Manual,Hatchback,,,,5,3,Silver,,,,,,1.1 L,75 hp
https://www.donedeal.ie/cars-for-sale/suzuki-alto-automatic-2014/37877528,2024-09-17,5600,Suzuki,Alto,---,---,2014,89060.0,Petrol,Automatic,Hatchback,,,,4,5,Black,,,,,2024-09-21,1.0 L,68 hp
https://www.donedeal.ie/cars-for-sale/2013-kia-venga-1-4-crdi-new-nct/37877523,2024-09-17,5950,Kia,Venga,LX,Base Trim,2013,133575.0,Diesel,Manual,MPV,,,,5,5,Blue,,,,,,1.4 L,90 hp
https://www.donedeal.ie/cars-for-sale/ford-mondeo-titanium-1-6-tdci-manual/37933445,2024-09-17,3950,Ford,Mondeo,Titanium,Luxury Trim,2013,260000.0,Diesel,Manual,Saloon,,,,5,4,Brown,,,,,2024-09-23,1.6 L,115 hp
https://www.donedeal.ie/cars-for-sale/2007-volkswagen-passat-tdi-nctd/37933443,2024-09-17,850,Volkswagen,Passat,,,2007,346008.0,Diesel,---,Saloon,,,,5,4,Red,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/ford-mondeo-2009/37933432,2024-09-17,1200,Ford,Mondeo,,,2009,233354.0,Diesel,---,Hatchback,,,,5,---,Silver,,,,,,1.8 L,
https://www.donedeal.ie/cars-for-sale/2010-citroen-c1/37549709,2024-09-17,2750,Citroen,C1,,,2010,116000.0,Petrol,---,Hatchback,,,,4,5,Grey,,,,,,1.0 L,
https://www.donedeal.ie/cars-for-sale/kia-ceed-2012/37763416,2024-09-17,3000,Kia,Ceed,TX,Base Trim,2012,357701.0,Diesel,Manual,Hatchback,,,,5,5,Red,,,,,,1.6 L,128 hp
https://www.donedeal.ie/cars-for-sale/vw-golf-mk7-high-spec-quick-sale/37588011,2024-09-17,7850,Volkswagen,Golf,HIGHLINE,Luxury Trim,2013,265541.0,Diesel,Manual,Hatchback,,,,5,5,Silver,,,,,2024-09-23,2.0 L,150 hp
https://www.donedeal.ie/cars-for-sale/141-vw-golf-1-6-tdi-177k-miles-just-passed-nct-/37808391,2024-09-17,9500,Volkswagen,Golf,BLUEMOTION,Base Trim,2014,177000.0,Diesel,Manual,Hatchback,,,,5,5,Blue,,,,,,1.6 L,110 hp
https://www.donedeal.ie/cars-for-sale/jaguar-x-type-new-nct-tax/37763413,2024-09-17,4300,Jaguar,X-Type,,,2009,218700.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/toyota-starlet-vintage/37933410,2024-09-17,4500,Toyota,Starlet,,,1990,110051.0,Petrol,Manual,Hatchback,,,,---,3,Grey,,,,,,,
https://www.donedeal.ie/cars-for-sale/nissan-pulsar-2015/37933391,2024-09-17,8000,Nissan,Pulsar,SV,Medium Trim,2015,122000.0,Petrol,Manual,Hatchback,,,,5,4,Blue,,,,,,1.2 L,115 hp
https://www.donedeal.ie/cars-for-sale/bmw-1-series-1-5-diesel-high-spec-new-nct/37933402,2024-09-17,15450,BMW,1-Series,Sport,Sports Trim,2018,161255.0,Diesel,Manual,Hatchback,,,,5,5,White,,,,,,1.5 L,116 hp
https://www.donedeal.ie/cars-for-sale/ford-mondeo-2011/37856946,2024-09-17,3450,Ford,Mondeo,Zetec,---,2011,321868.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,,2.0 L,140 hp
https://www.donedeal.ie/cars-for-sale/2010-ford-focus-automatic-tax-and-nct/37763346,2024-09-17,3750,Ford,Focus,,,2010,239792.0,Diesel,Automatic,Hatchback,,,,5,5,Blue,,,,,2024-09-18,2.0 L,
https://www.donedeal.ie/cars-for-sale/mercedes-benz-ml280/37933382,2024-09-17,4750,Mercedes-Benz,M-Class,,,2007,208520.0,Diesel,Automatic,SUV,,,,5,5,Blue,,,,,2024-09-26,3.0 L,
https://www.donedeal.ie/cars-for-sale/2010-toyota-corolla-1-4-petrol-nct-1-25-tax-10-24/37912689,2024-09-17,3650,Toyota,Corolla,,,2010,223698.0,Petrol,Manual,Saloon,,,,5,4,Blue,,,,,,,
https://www.donedeal.ie/cars-for-sale/audi-a4-2008/37933369,2024-09-17,3250,Audi,A4,,,2008,246229.0,Diesel,---,Saloon,,,,5,4,Grey,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/opel-corsa-2011-5dr-1-2-petrol-nct-05-25/37861482,2024-09-17,4750,Opel,Corsa,SC,Medium Trim,2011,128000.0,Petrol,Manual,Hatchback,,,,5,5,Grey,,,,,2024-09-18,1.2 L,85 hp
https://www.donedeal.ie/cars-for-sale/audi-a6-3-0tdise-2011-new-shape-8-speed-auto-213/37924961?campaign=3,2024-09-17,7750,Audi,A6,SE,Base Trim,2011,,Diesel,Automatic,Saloon,,,,5,4,Blue,,,,,2024-09-23,3.0 L,204 hp
https://www.donedeal.ie/cars-for-sale/2012-kia-sportage-high-spec-nct-7-25-taxed-9-24/37910809,2024-09-17,6250,Kia,Sportage,EX,Base Trim,2012,241401.0,Diesel,Manual,SUV,,,,5,5,Silver,,,,,2024-09-21,1.7 L,115 hp
https://www.donedeal.ie/cars-for-sale/ford-mondeo-2-0-tdci-5dr-nct-06-25/37821571,2024-09-17,1800,Ford,Mondeo,Style,Base Trim,2011,338000.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,2024-09-24,2.0 L,116 hp
https://www.donedeal.ie/cars-for-sale/hyundai-i20-2012/37821561,2024-09-17,4000,Hyundai,i20,Classic,Base Trim,2012,150400.0,Petrol,Manual,Hatchback,,,,5,5,Red,,,,,,1.2 L,77 hp
https://www.donedeal.ie/cars-for-sale/audi-a3-2010/37763343,2024-09-17,4400,Audi,A3,,,2010,246.0,Diesel,---,Hatchback,,,,5,3,Red,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/75k-miles-1-owner-nct-08-25-07-vw-polo-1-2-sport/37933352,2024-09-17,3950,Volkswagen,Polo,,,2007,120700.0,Petrol,Manual,Hatchback,,,,5,5,Black,,,,,,1.2 L,
https://www.donedeal.ie/cars-for-sale/lovely-toyota-corolla-verso-7-seater/37933350,2024-09-17,3950,Toyota,Verso,,,2010,254000.0,Diesel,---,MPV,,,,7,5,Blue,,,,,2024-09-25,2.0 L,
https://www.donedeal.ie/cars-for-sale/mercedes-benz-amg-2011/37821536,2024-09-17,6800,Mercedes-Benz,C-Class,---,---,2011,225.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,2024-09-18,2.1 L,8.0 sec
https://www.donedeal.ie/cars-for-sale/honda-crv-ex-4wd/37709696,2024-09-17,3950,Honda,CR-V,,,2008,338000.0,Diesel,Manual,SUV,,,,5,5,Black,,,,,,,
https://www.donedeal.ie/cars-for-sale/ford-mondeo-2011/37933330,2024-09-17,2300,Ford,Mondeo,Zetec,Medium Trim,2011,386.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,2024-09-21,1.6 L,116 hp
https://www.donedeal.ie/cars-for-sale/2013-hyundai-i40-executive-long-nct-and-tax/37807492,2024-09-17,4750,Hyundai,i40,Executive,Luxury Trim,2013,231744.0,Diesel,Manual,Saloon,,,,5,4,Silver,,,,,,1.7 L,116 hp
https://www.donedeal.ie/cars-for-sale/2013-fiesta-zetec-1-2-petrol/37895502,2024-09-17,5950,Ford,Fiesta,ZETEC,Medium Trim,2013,120.0,Petrol,Manual,Hatchback,,,,5,5,Blue,,,,,2024-09-21,1.2 L,60 hp
https://www.donedeal.ie/cars-for-sale/2015-ford-mondeo-light-damage/37911279,2024-09-17,4950,Ford,Mondeo,Style,Base Trim,2015,144840.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,2024-09-21,2.0 L,150 hp
https://www.donedeal.ie/cars-for-sale/peugeot-208-1-0-active-new-nct/37180827,2024-09-17,4990,Peugeot,208,Active,Medium Trim,2013,74031.0,Petrol,Manual,Hatchback,,,,5,4,Blue,,,,,2024-09-26,1.0 L,68 hp
https://www.donedeal.ie/cars-for-sale/kia-ceed-2010/37933276,2024-09-17,2600,Kia,Ceed,,,2010,300946.0,Diesel,Manual,Estate,,,,5,5,Grey,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/mercedes-e-220-convertible/37799245,2024-09-17,6000,Other,Other,,,1996,354054.0,Petrol,---,Convertible,,,,4,---,Black,,,,,2024-09-19,2.2 L,
https://www.donedeal.ie/cars-for-sale/audi-a4-b8-2008-1-8t-petrol/37856873,2024-09-17,2650,Audi,A4,,,2008,248000.0,Petrol,Manual,Saloon,,,,5,4,Blue,,,,,,1.8 L,
https://www.donedeal.ie/cars-for-sale/volkswagen-polo-2014-1-2-trendline/37707547,2024-09-17,6500,Volkswagen,Polo,TRENDLINE,Medium Trim,2014,145230.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,2024-09-21,1.2 L,60 hp
https://www.donedeal.ie/cars-for-sale/2011-kia-ceed-1-6-diesel-new-nct-/37933261,2024-09-17,2750,Kia,Ceed,TX,Medium Trim,2011,337961.0,Diesel,Manual,Hatchback,,,,5,5,Silver,,,,,,1.6 L,115 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-touran-2007/37558473,2024-09-17,1900,Volkswagen,Touran,,,2007,455443.0,Diesel,---,MPV,,,,7,---,Blue,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/hyundai-i30-sw/37378893,2024-09-17,5000,Hyundai,i30,Elite Plus,Luxury Trim,2012,192000.0,Diesel,Manual,Estate/Jeep,,,,5,4,Black,,,,,,1.6 L,110 hp
https://www.donedeal.ie/cars-for-sale/renault-clio/37821467,2024-09-17,6500,Renault,Clio,DYNAMIQUE,Medium Trim,2014,170000.0,Petrol,Manual,Hatchback,,,,5,4,White,,,,,,1.1 L,75 hp
https://www.donedeal.ie/cars-for-sale/bmw-320d-f30/36500846,2024-09-17,8999,BMW,3-Series,SE,Base Trim,2012,247838.0,Diesel,Manual,Saloon,,,,5,4,White,,,,,,2.0 L,184 hp
https://www.donedeal.ie/cars-for-sale/seat-ibiza-2009/37933252,2024-09-17,2895,SEAT,Ibiza,,,2009,,Petrol,Manual,Hatchback,,,,3,5,Black,,,,,2024-09-22,1.2 L,
https://www.donedeal.ie/cars-for-sale/kia-ceed-3-1-6crdi/37893435,2024-09-17,8650,Kia,Ceed,---,---,2016,92457.0,Diesel,Manual,Hatchback,,,,5,5,Grey,,,,,2024-09-25,1.6 L,
https://www.donedeal.ie/cars-for-sale/peugeot-208-active-1-0-manual-low-mileage/37665197?campaign=3,2024-09-17,9295,Peugeot,208,Active,Medium Trim,2016,63407.0,Petrol,Manual,Hatchback,,,,5,4,Blue,,,,,,1.0 L,68 hp
https://www.donedeal.ie/cars-for-sale/ford-mondeo-2015-2-0l-150bhp/36294118,2024-09-17,8900,Ford,Mondeo,Titanium,Luxury Trim,2015,206000.0,Diesel,Manual,Hatchback,,,,5,4,Red,,,,,,2.0 L,8.3 sec
https://www.donedeal.ie/cars-for-sale/skoda-superb-2015/37763160,2024-09-17,7800,Skoda,Superb,Style,Medium Trim,2015,193000.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,,1.6 L,120 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-passat/37933198,2024-09-17,6750,Volkswagen,Passat,COMFORTLINE,Medium Trim,2013,287910.0,Diesel,Manual,Saloon,,,,5,4,Grey,,,,,,2.0 L,140 hp
https://www.donedeal.ie/cars-for-sale/toyota-corolla-1-4-terra-2006/37933197,2024-09-17,1750,Toyota,Corolla,,,2006,427446.0,Petrol,Manual,Hatchback,,,,5,5,Blue,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/opel-adam-2014/37877279,2024-09-17,8500,Opel,Adam,JAM,Medium Trim,2014,49800.0,Petrol,Manual,Hatchback,,,,4,2,Orange,,,,,,1.4 L,100 hp
https://www.donedeal.ie/cars-for-sale/2016-jaguar-xe/37707474,2024-09-17,10000,Jaguar,XE,R-Sport,Sports Trim,2016,198592.0,Diesel,Manual,Saloon,,,,5,4,White,,,,,,2.0 L,163 hp
https://www.donedeal.ie/cars-for-sale/seat-leon-2011/37933167,2024-09-17,3000,SEAT,Leon,STYLE,Medium Trim,2011,302555.0,Diesel,Manual,Hatchback,,,,5,5,Grey,,,,,,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/ford-focus-2010/37933169,2024-09-17,3500,Ford,Focus,,,2010,190545.0,Diesel,---,Hatchback,,,,5,---,Blue,,,,,2024-09-19,1.6 L,
https://www.donedeal.ie/cars-for-sale/2007-kia-rio-1-4cc-with-nct-05-25/37877214,2024-09-17,1695,Kia,Rio,,,2007,238000.0,Petrol,Manual,Saloon,,,,5,4,Black,,,,,,1.3 L,
https://www.donedeal.ie/cars-for-sale/2016-dacia-duster-1-6l-diesel/37933156,2024-09-17,7495,Dacia,Duster,PRESTIGE,Medium Trim,2016,188103.0,Diesel,Manual,SUV,,,,5,5,Black,,,,,,1.5 L,110 hp
https://www.donedeal.ie/cars-for-sale/2015-hyuandi-i10-1-litre-manual/37911094,2024-09-17,6750,Hyundai,i10,Deluxe,Luxury Trim,2015,93000.0,Petrol,Manual,Hatchback,,,,5,4,White,,,,,,1.0 L,67 hp
https://www.donedeal.ie/cars-for-sale/peugeot-2008-2015-active-1-6-hdi-92-4dr/32597727,2024-09-17,7999,Peugeot,2008,Active,---,2015,126000.0,Diesel,Manual,SUV,,,,5,4,Grey,,,,,,1.6 L,
https://www.donedeal.ie/cars-for-sale/2012-audi-a1-1-6tdi-3dr-nct-08-2025/37859518,2024-09-17,5900,Audi,A1,-,Base Trim,2012,212000.0,Diesel,Manual,Hatchback,,,,4,3,White,,,,,2024-09-23,1.6 L,90 hp
https://www.donedeal.ie/cars-for-sale/ford-focus-2014/37821333,2024-09-17,6200,Ford,Focus,EDITION,Medium Trim,2014,243768.0,Diesel,Manual,Hatchback,,,,5,4,Silver,,,,,,1.6 L,95 hp
https://www.donedeal.ie/cars-for-sale/nissan-juke-2015/37487836,2024-09-17,7500,Nissan,Juke,SV,Medium Trim,2015,141621.0,Petrol,Manual,SUV,,,,5,5,White,,,,,,1.2 L,116 hp
https://www.donedeal.ie/cars-for-sale/ford-fiesta-zetec-2016-1-2l-petrol-nct-to-11-26/37367327,2024-09-17,7350,Ford,Fiesta,Zetec,Medium Trim,2016,177555.0,Petrol,Manual,Hatchback,,,,5,4,White,,,,,,1.2 L,60 hp
https://www.donedeal.ie/cars-for-sale/bmw-520d-2008/37763059,2024-09-17,5200,BMW,5-Series,,,2008,289681.0,Diesel,Automatic,Saloon,,,,5,4,Grey,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-new-nct-service/37877201,2024-09-17,7995,Volkswagen,Golf,HIGHLINE,Luxury Trim,2013,212432.0,Petrol,Manual,Hatchback,,,,5,5,Blue,,,,,,1.4 L,140 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2013-auto/37877198,2024-09-17,9500,Volkswagen,Golf,TRENDLINE,Base Trim,2013,136583.0,Petrol,Automatic,Estate,,,,5,5,Grey,,,,,,1.2 L,105 hp
https://www.donedeal.ie/cars-for-sale/bmw-5-series-2008/37856707,2024-09-17,4900,BMW,5-Series,,,2008,380.0,Diesel,---,Saloon,,,,5,4,Black,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/2013-toyota-avensis/37933116,2024-09-17,4450,Toyota,Avensis,Terra,Base Trim,2013,273587.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,,2.0 L,124 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-gtd/37821305,2024-09-17,10000,Volkswagen,Golf,GTD,Sports Trim,2013,268759.0,Diesel,Manual,Hatchback,,,,5,3,Grey,,,,,2024-09-17,2.0 L,185 hp
https://www.donedeal.ie/cars-for-sale/clio-1-2-tom-tom-new-nct/37821311,2024-09-17,3750,Renault,Clio,,,2010,107000.0,Ethanol Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,,1.1 L,
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-9-tdi/37707390,2024-09-17,1050,Volkswagen,Golf,,,2006,200000.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,,1.9 L,
https://www.donedeal.ie/cars-for-sale/audi-a4-2014/37741290,2024-09-17,8300,Audi,A4,SE,Sports Trim,2014,243948.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,2024-09-21,2.0 L,120 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-polo-1-2/37913345,2024-09-17,9950,Volkswagen,Polo,-,Base Trim,2014,148059.0,Petrol,Manual,Hatchback,,,,5,3,Red,,,,,,1.2 L,60 hp
https://www.donedeal.ie/cars-for-sale/kia-rio/37877130,2024-09-17,6550,Kia,Rio,L,Base Trim,2013,251734.0,Petrol,Manual,Hatchback,,,,5,5,White,,,,,,1.2 L,85 hp
https://www.donedeal.ie/cars-for-sale/skoda-octavia-2015-for-sell-swap-for-automatic/37477995,2024-09-17,9299,Skoda,Octavia,Elegance,Luxury Trim,2015,207731.0,Diesel,Manual,Hatchback,,,,5,5,Grey,,,,,,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/-2016-skoda-rapid-spaceback-2-yr-nct-/37893528?campaign=3,2024-09-17,7950,Skoda,Rapid Spaceback,---,---,2016,186594.0,Diesel,Manual,Hatchback,,,,5,5,Silver,,,,,,1.4 L,
https://www.donedeal.ie/cars-for-sale/toyota-yaris/37447659?campaign=3,2024-09-17,2000,Toyota,Yaris,,,2007,181000.0,Petrol,Manual,Hatchback,,,,5,5,Silver,,,,,,1.0 L,
https://www.donedeal.ie/cars-for-sale/2013-nissan-qashqai-1-5dci-ntec-new-nct-09-2025/37933028,2024-09-17,7950,Nissan,Qashqai,XE,Base Trim,2013,166000.0,Diesel,Manual,Hatchback,,,,5,5,Silver,,,,,2024-09-21,1.5 L,110 hp
https://www.donedeal.ie/cars-for-sale/mazda-cx5-artic-white-platinum-edition-new-nct/37933017,2024-09-17,5299,Mazda,CX-5,SPORT,Medium Trim,2014,230000.0,Diesel,Manual,SUV,,,,5,5,White,,,,,2024-09-21,2.2 L,150 hp
https://www.donedeal.ie/cars-for-sale/opel-insignia-excellent-condition/37910954,2024-09-17,5750,Vauxhall,Insignia,---,---,2014,228876.0,Diesel,---,Estate,,,,5,---,Grey,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/hyundai-i10-2018/37877121,2024-09-17,8500,Hyundai,i10,Deluxe,Medium Trim,2018,93559.0,Petrol,Manual,Hatchback,,,,5,4,Red,,,,,,1.0 L,65 hp
https://www.donedeal.ie/cars-for-sale/ford-fiesta-2011-automatic-1-4/37933006,2024-09-17,3500,Ford,Fiesta,Titanium,Medium Trim,2011,271.0,Petrol,Automatic,Hatchback,,,,5,5,Silver,,,,,2024-09-17,1.4 L,96 hp
https://www.donedeal.ie/cars-for-sale/mitsubishi-pajero-2007/37706847,2024-09-17,3250,Mitsubishi,Pajero,,,2007,,Diesel,Manual,SUV,,,,2,5,Black,,,,,,,
https://www.donedeal.ie/cars-for-sale/mercedes-benz-c-class-2011/37932916,2024-09-17,9150,Mercedes-Benz,C-Class,-,Base Trim,2011,163265.0,Diesel,Manual,Coupe,,,,4,2,Black,,,,,,2.1 L,170 hp
https://www.donedeal.ie/cars-for-sale/skoda-octavia/36935287,2024-09-17,3950,Skoda,Octavia,---,---,2016,439000.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,,2.67 m,
https://www.donedeal.ie/cars-for-sale/2010-skoda-octavia-1-6-diesel-nct-and-tax/37932927,2024-09-17,2350,Skoda,Octavia,,,2010,223000.0,Diesel,Manual,Hatchback,,,,5,5,Grey,,,,,2024-09-25,1.6 L,
https://www.donedeal.ie/cars-for-sale/renault-clio/37932920,2024-09-17,2550,Renault,Clio,,,2010,170590.0,Petrol,---,Hatchback,,,,5,---,Black,,,,,2024-09-21,1.1 L,
https://www.donedeal.ie/cars-for-sale/vauxhall-insignia-2015/37762801,2024-09-17,4200,Vauxhall,Insignia,---,---,2015,,Diesel,---,Hatchback,,,,5,---,Black,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/2013-skoda-octavia-estate-nct-tax/37875087,2024-09-17,3650,Skoda,Octavia,Exclusive,Luxury Trim,2013,337961.0,Diesel,Manual,Estate,,,,5,4,Grey,,,,,2024-09-22,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/seat-ibiza-2015/37821151,2024-09-17,9000,SEAT,Ibiza,SPORT,Luxury Trim,2015,120600.0,Petrol,Manual,MPV,,,,5,4,Red,,,,,2024-09-19,1.2 L,70 hp
https://www.donedeal.ie/cars-for-sale/volkswagon-passat/37932852,2024-09-17,8000,Volkswagen,Passat,COMFORTLINE,Medium Trim,2011,150000.0,Petrol,Manual,Saloon,,,,5,4,Silver,,,,,,1.4 L,122 hp
https://www.donedeal.ie/cars-for-sale/kia-sportage-1-7-crdi-3-sat-nav-2wd-black-leathe/37214116,2024-09-17,9900,Kia,Sportage,LX,Base Trim,2013,276806.0,Diesel,Manual,Estate,,,,5,5,Black,,,,,,1.7 L,115 hp
https://www.donedeal.ie/cars-for-sale/audi-a4/37932845,2024-09-17,2500,Audi,A4,,,2008,218870.0,Diesel,---,Saloon,,,,5,4,Black,,,,,2024-09-24,2.0 L,
https://www.donedeal.ie/cars-for-sale/peugeot-308-1-6-hdi-automatic-nct-06-25/37910830,2024-09-17,2850,Peugeot,308,S,Base Trim,2011,223698.0,Diesel,Manual,Hatchback,,,,5,5,Grey,,,,,2024-09-24,1.6 L,92 hp
https://www.donedeal.ie/cars-for-sale/vauxhall-corsa-2014-3-months-warranty/37821132,2024-09-17,4950,Vauxhall,Corsa,---,---,2014,150637.0,Diesel,---,Hatchback,,,,5,3,Red,,,,,,1.7 L,
https://www.donedeal.ie/cars-for-sale/skoda-octavia-1-6-automatic-nct-6-26/37608479,2024-09-17,6250,Skoda,Octavia,Ambition,Medium Trim,2014,275000.0,Diesel,Automatic,Saloon,,,,5,4,Silver,,,,,,1.6 L,105 hp
https://www.donedeal.ie/cars-for-sale/volkswagen-passat-2009/37932803,2024-09-17,3500,Volkswagen,Passat,,,2009,332000.0,Diesel,Manual,Saloon,,,,5,4,Blue,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/mitsubishi-asx-1-8-td-3-2wd-114bhp-5dr/37764414,2024-09-17,8950,Mitsubishi,ASX,Instyle,Luxury Trim,2014,196334.0,Diesel,Manual,Hatchback,,,,5,5,Brown,,,,,,1.8 L,116 hp
https://www.donedeal.ie/cars-for-sale/peugeot-308-1-6-hdi-2011/37824289,2024-09-17,3950,Peugeot,308,---,---,2011,268808.0,Diesel,Manual,Hatchback,,,,---,5,Grey,,,,,2024-09-18,1.6 L,
https://www.donedeal.ie/cars-for-sale/toyota-avensis-2009/37876979,2024-09-17,2450,Toyota,Avensis,,,2009,138223.0,Petrol,Manual,Saloon,,,,5,4,Silver,,,,,2024-09-18,1.6 L,
https://www.donedeal.ie/cars-for-sale/hyundai-i30-2015/37813206,2024-09-17,7000,Hyundai,i30,Deluxe,Medium Trim,2015,217260.0,Diesel,Manual,Hatchback,,,,5,5,Grey,,,,,,1.6 L,110 hp
https://www.donedeal.ie/cars-for-sale/opel-corsa-2014-automatic/37881237,2024-09-17,5950,Opel,Corsa,SC,Medium Trim,2014,199081.0,Petrol,Automatic,Hatchback,,,,5,4,Silver,,,,,,1.2 L,85 hp
https://www.donedeal.ie/cars-for-sale/nissan-juke-2016-petrol-low-mileage/37932797,2024-09-17,9995,Nissan,Juke,SV,Medium Trim,2016,99798.0,Petrol,Manual,SUV,,,,5,4,Silver,,,,,,1.2 L,116 hp
https://www.donedeal.ie/cars-for-sale/2012-volvo-s60-d3-2-0d-se-4dr-6-speed-manual/37910779,2024-09-17,6250,Volvo,S60,SE,Medium Trim,2012,148000.0,Diesel,Manual,Saloon,,,,5,4,Black,,,,,,2.0 L,163 hp
https://www.donedeal.ie/cars-for-sale/subaru-impreza-2008/37932765,2024-09-17,1250,Subaru,Impreza,,,2008,299000.0,Petrol,Manual,Estate,,,,5,5,Gold,,,,,,,
https://www.donedeal.ie/cars-for-sale/limited-edition-renault-clio/37932768,2024-09-17,8000,Renault,Clio,DYNAMIQUE,Medium Trim,2014,144840.0,Petrol,Manual,Hatchback,,,,5,4,Black,,,,,,1.1 L,75 hp
https://www.donedeal.ie/cars-for-sale/ford-focus-1-0-zetec-5dr-2014/37932771,2024-09-17,5450,Ford,Focus,ZETEC,Sports Trim,2014,212432.0,Petrol,Manual,Hatchback,,,,5,5,White,,,,,2024-09-18,1.0 L,100 hp
https://www.donedeal.ie/cars-for-sale/hyundai-i10-2013-1-1-irish-car/37746399,2024-09-17,5995,Hyundai,i10,Classic,Base Trim,2013,114000.0,Petrol,Manual,Hatchback,,,,5,4,Silver,,,,,,1.1 L,69 hp
https://www.donedeal.ie/cars-for-sale/ford-fiesta-2012/36992074,2024-09-17,5600,Ford,Fiesta,-,Base Trim,2012,133202.0,Diesel,Manual,Hatchback,,,,5,5,Black,,,,,2024-09-24,1.4 L,70 hp
https://www.donedeal.ie/cars-for-sale/audi-a4-2010/37932735,2024-09-17,2300,Audi,A4,,,2010,415000.0,Diesel,---,Saloon,,,,5,4,White,,,,,2024-09-19,2.0 L,
https://www.donedeal.ie/cars-for-sale/2013-audi-a1-1-4-auto/37876942,2024-09-17,9495,Audi,A1,-,Base Trim,2013,55000.0,Petrol,Manual,Hatchback,,,,4,3,Black,,,,,,1.4 L,122 hp
https://www.donedeal.ie/cars-for-sale/toyota-avensis-estate/37932704,2024-09-17,2300,Toyota,Avensis,,,2009,374976.0,Diesel,---,Estate,,,,5,5,Black,,,,,,2.0 L,
https://www.donedeal.ie/cars-for-sale/2010-audi-a3-nct-08-25/37932722,2024-09-17,4950,Audi,A3,,,2010,236774.0,Diesel,---,Hatchback,,,,5,5,Black,,,,,,1.6 L,
