Link,Date Uploaded,Price,Make,Model,Trim,Trim Level,Year,Mileage (km),Fuel Type,Transmission,Body Type,Engine Size (Litres),Power,Acceleration (0-100 km/h),Seats,Doors,Colour,Country of Registration,Previous Owners,Road Tax,NCT Expiry,Date Sold
https://www.donedeal.ie/cars-for-sale/2013-kia-rio-2-1-2/33459194,2023-02-28,6250,Kia,RIO,L,Base Trim,2013,125528.0,Petrol,Manual,Hatchback,1.2 litre,85hp,13.1 sec,5,5,White,Ireland,1,200,Dec 2023,2023-03-03
https://www.donedeal.ie/cars-for-sale/mini-one-2008-one-owner-low-mileage/33461258,2023-02-28,4750,Mini,ONE,,,2008,132864.0,Petrol,Manual,Hatchback,1.4 litre,,,5,2,White,Ireland,---,270,---,
https://www.donedeal.ie/cars-for-sale/ford-focus-2013/33461246,2023-02-28,4800,Ford,Focus,---,---,2013,224672.0,Diesel,Unknown,Hatchback,1.6 litre,---,---,5,---,Blue,Ireland,1,---,Dec 2024,2023-03-19
https://www.donedeal.ie/cars-for-sale/opel-agila-design-1-2i-only-18000kms/33384537,2023-02-28,4950,Opel,Agila,,,2008,18200.0,Petrol,Manual,Hatchback,1.2 litre,,,---,5,Blue,Ireland,2,---,Jul 2023,2023-03-19
https://www.donedeal.ie/cars-for-sale/ford-focus-1-6-tdci-sport-108bhp-5dr/33205139,2023-02-28,6900,Ford,Focus,Style,Base Trim,2011,273588.0,Diesel,Manual,Hatchback,1.6 litre,109hp,10.9 sec,5,5,Blue,Ireland,5,---,Nov 2023,
https://www.donedeal.ie/cars-for-sale/151-dacia-sandero-diesel-nct-tax/33461255,2023-02-28,5295,Dacia,Sandero,SIGNATURE,Luxury Trim,2015,168000.0,Diesel,Manual,Hatchback,1.5 litre,90hp,12.1 sec,5,4,White,Ireland,1,180,Aug 2023,2023-03-12
https://www.donedeal.ie/cars-for-sale/volvo-s40-1-owner-taxed-just-serviced/33316565,2023-02-28,1999,Volvo,S40,,,2008,184200.0,Ethanol Petrol,Manual,Saloon,1.8 litre,,,5,4,Grey,Ireland,1,---,Feb 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/peugeot-5008-2012/33461225,2023-02-28,6500,Peugeot,5008,ACTIVE,Medium Trim,2012,212000.0,Diesel,Manual,MPV,1.6 litre,112hp,12.9 sec,7,4,Grey,Ireland,2,280,Sep 2023,
https://www.donedeal.ie/cars-for-sale/ford-s-max-2011-titanium-/33094843,2023-02-28,6500,Ford,S-MAX,Titanium,Luxury Trim,2011,189902.0,Diesel,Manual,MPV,1.6 litre,115hp,13.0 sec,7,5,Black,Ireland,1,280,Jan 2023,2023-03-02
https://www.donedeal.ie/cars-for-sale/volkswagen-polo-2012/33231760,2023-02-28,6900,Volkswagen,Polo,TRENDLINE,Base Trim,2012,91732.0,Petrol,Automatic,Hatchback,1.2 litre,60hp,16.1 sec,5,5,Black,Ireland,2,180,Aug 2024,
https://www.donedeal.ie/cars-for-sale/skoda-octavia-1-9-tdi-test-till-feb-24/33381257,2023-02-28,1400,Skoda,Octavia,,,2007,,Diesel,Manual,Hatchback,1.9 litre,,,3,5,Black,Ireland,2,673,Feb 2024,2023-03-01
https://www.donedeal.ie/cars-for-sale/saab-9-3-2008-1-9tid-victor-sport-automatic/33451830,2023-02-28,2700,Saab,9-3,,,2008,171701.0,Diesel,Automatic,Saloon,1.9 litre,,,5,---,Red,Ireland,5,---,Oct 2023,2023-03-04
https://www.donedeal.ie/cars-for-sale/vw-golf-1-4-gt-low-millage/33461134,2023-02-28,3750,Volkswagen,Golf,,,2007,170000.0,Petrol,Manual,Hatchback,1.4 litre,,,5,3,Silver,Ireland,---,---,---,2023-03-02
https://www.donedeal.ie/cars-for-sale/2010-hyundai-i20-classic-1-2l-74bhp/33362964,2023-02-28,4695,Hyundai,i20,,,2010,227858.0,Petrol,Manual,Hatchback,1.2 litre,,,5,5,Silver,Ireland,---,270,Dec 2023,2023-03-26
https://www.donedeal.ie/cars-for-sale/2012-renault-fluence-tom-tom-1-5-dci-90hp/33141659,2023-02-28,5495,Renault,Fluence,TOMTOM ED,Medium Trim,2012,210911.0,Diesel,Manual,Saloon,1.5 litre,90hp,13.0 sec,5,4,Grey,Ireland,3,200,Feb 2024,2023-03-06
https://www.donedeal.ie/cars-for-sale/11-volkswagen-passat-comfortline/33318832,2023-02-28,5950,Volkswagen,Passat,TRENDLINE,Base Trim,2011,337961.0,Diesel,Manual,Saloon,1.6 litre,105hp,12.2 sec,5,4,Brown,Ireland,3,200,Oct 2023,
https://www.donedeal.ie/cars-for-sale/toyota-yaris-1-0-terra-4dr/33461132,2023-02-28,6950,Toyota,Yaris,Terra,Base Trim,2012,176892.0,Petrol,Manual,Hatchback,1.0 litre,69hp,15.3 sec,5,4,Red,Ireland,2,200,May 2023,
https://www.donedeal.ie/cars-for-sale/volvo-s40/30961020,2023-02-28,4900,Volvo,S40,,,2010,168980.0,Diesel,Manual,Saloon,1.6 litre,,,---,---,Black,Ireland,3,190,Feb 2023,
https://www.donedeal.ie/cars-for-sale/vauxhall-astra/33231696,2023-02-28,4500,Vauxhall,Astra,---,---,2012,250252.0,Diesel,Unknown,Hatchback,1.7 litre,---,---,5,---,White,Ireland,3,200,Oct 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/vauxhall-corsa-2013/33231669,2023-02-28,5000,Vauxhall,Corsa,---,---,2013,148059.0,Petrol,Unknown,Hatchback,1.2 litre,---,---,5,3,Red,Ireland,1,270,Sep 2023,
https://www.donedeal.ie/cars-for-sale/bmw-e60/33461067,2023-02-28,2500,BMW,3-Series,,,2008,,Petrol,Manual,Saloon,2.0 litre,,,5,4,Black,Ireland,7,390,Feb 2024,
https://www.donedeal.ie/cars-for-sale/2010-opel-corsa-1-3-diesel-nct-26-12-23/33421880,2023-02-28,3850,Vauxhall,Corsa,,,2010,173808.0,Diesel,---,Hatchback,1.2 litre,,,5,---,White,Ireland,3,200,Dec 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/volkswagen-jetta-2011/33461054,2023-02-28,5995,Volkswagen,Jetta,TRENDLINE,Base Trim,2011,186000.0,Diesel,Manual,Saloon,1.6 litre,105hp,12.0 sec,5,4,Silver,Ireland,2,200,Aug 2022,2023-03-01
https://www.donedeal.ie/cars-for-sale/2010-audi-a4-2-0-diesel-new-nct-02-24/33435369,2023-02-28,4950,Audi,A4,,,2010,313821.0,Diesel,Unknown,Saloon,2.0 litre,,,5,---,Black,Ireland,1,280,Feb 2024,2023-03-03
https://www.donedeal.ie/cars-for-sale/2007-opel-corsa-1-2-petrol/33460993,2023-02-28,1850,Opel,Corsa,,,2007,202000.0,Petrol,Manual,Hatchback,1.2 litre,,,5,3,Black,Ireland,5,358,Mar 2024,2023-03-02
https://www.donedeal.ie/cars-for-sale/mazda-3-1-6-d-2013-nct-12-23/33028823,2023-02-28,5450,Mazda,3,EXECUTIVE,Medium Trim,2013,240000.0,Diesel,Manual,Saloon,1.6 litre,115hp,11.0 sec,5,4,Black,Ireland,5,200,Dec 2023,
https://www.donedeal.ie/cars-for-sale/avensis-2011-nct-today-05-24-tax-03-23-clean-car/33460973,2023-02-28,3295,Toyota,Avensis,Aura,Medium Trim,2011,354054.0,Diesel,Manual,Saloon,2.0 litre,126hp,9.7 sec,5,4,Black,Ireland,5,280,May 2024,2023-03-01
https://www.donedeal.ie/cars-for-sale/132-ford-focus/33430075,2023-02-28,4999,Ford,Focus,ZETEC,Sports Trim,2013,273.0,Diesel,Manual,Hatchback,1.6 litre,95hp,12.5 sec,5,5,Red,Ireland,1,190,Apr 2024,2023-03-01
https://www.donedeal.ie/cars-for-sale/honda-fit-super-value-auto/33460856,2023-02-28,4995,Honda,Fit,,,2008,242083.0,Petrol,Manual,Hatchback,1.3 litre,,,---,4,Silver,Ireland,3,---,Jan 2024,
https://www.donedeal.ie/cars-for-sale/10-ford-galaxy-automatic/33356493,2023-02-28,3250,Ford,Galaxy,,,2010,257.0,Diesel,Automatic,MPV,2.0 litre,,,7,5,Grey,Ireland,8,750,Mar 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/suzuki-ignis-2005/33460934,2023-02-28,1500,Suzuki,Ignis,,,2005,,Petrol,Manual,Hatchback,1.3 litre,,,5,5,Red,Ireland,2,385,Jun 2023,2023-03-08
https://www.donedeal.ie/cars-for-sale/nissan-micra-1-2-petrol-5dr-automatic-low-miles/33073557,2023-02-28,5950,Nissan,Micra,---,Base Trim,2011,48000.0,Petrol,Automatic,Hatchback,1.2 litre,80hp,14.5 sec,5,5,Black,Ireland,1,---,Jul 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/opel-insignia/33378669,2023-02-28,3850,Opel,Insignia,SE,Medium Trim,2013,300000.0,Diesel,Manual,MPV,2.0 litre,130hp,11.6 sec,5,4,Grey,Ireland,1,200,May 2023,2023-03-08
https://www.donedeal.ie/cars-for-sale/car/33460853,2023-02-28,1250,Ford,Fiesta,,,2006,,Petrol,Manual,Hatchback,1.2 litre,,,5,3,Black,Ireland,5,358,Dec 2022,2023-03-03
https://www.donedeal.ie/cars-for-sale/kia-sorento/33460858,2023-02-28,2650,Kia,Sorento,,,2006,,Diesel,Automatic,SUV,2.5 litre,,,4,5,Silver,Ireland,2,---,Jul 2016,2023-03-01
https://www.donedeal.ie/cars-for-sale/2006-renault-megane/33460847,2023-02-28,650,Renault,Megane,,,2006,226000.0,Petrol,Manual,Estate,1.4 litre,,,5,5,Silver,Ireland,4,385,Jul 2022,2023-03-01
https://www.donedeal.ie/cars-for-sale/hyundai-i20-/33206767,2023-02-28,5950,Hyundai,i20,,,2010,193120.0,Diesel,---,Hatchback,1.4 litre,,,5,5,Silver,Ireland,1,200,Apr 2024,
https://www.donedeal.ie/cars-for-sale/opel-insignia-2011/33460821,2023-02-28,3250,Opel,Insignia,S,Base Trim,2011,212000.0,Diesel,Manual,Saloon,2.0 litre,130hp,11.1 sec,5,4,Silver,Ireland,2,280,May 2023,
https://www.donedeal.ie/cars-for-sale/hyundai-i20/32928513,2023-02-28,5950,Hyundai,i20,,,2010,193120.0,Diesel,Manual,Hatchback,1.4 litre,,,5,5,Silver,Ireland,1,200,Apr 2023,2023-03-16
https://www.donedeal.ie/cars-for-sale/audi-a3-2-0d-140bhp-2008/33428124,2023-02-28,2795,Audi,A3,,,2008,315430.0,Diesel,---,Hatchback,2.0 litre,,,5,5,Silver,Ireland,5,280,Jul 2023,2023-03-26
https://www.donedeal.ie/cars-for-sale/08-bmw-5-series-2-0-diesel/33436309,2023-02-28,3850,BMW,5-Series,,,2008,254275.0,Diesel,---,Saloon,2.0 litre,,,5,4,Silver,Ireland,3,280,Nov 2023,
https://www.donedeal.ie/cars-for-sale/toyota-yaris-2007/33460816,2023-02-28,2999,Toyota,Yaris,,,2007,116000.0,Petrol,Manual,Hatchback,1.0 litre,,,5,5,Blue,Ireland,3,199,Nov 2022,2023-03-02
https://www.donedeal.ie/cars-for-sale/toyota-yaris-mc-1-0-terra-5dr-low-mileage/33460660,2023-02-28,6950,Toyota,Yaris,,,2009,99077.0,Petrol,Manual,Hatchback,1.0 litre,,,---,5,Blue,Ireland,3,---,Feb 2024,
https://www.donedeal.ie/cars-for-sale/14-vw-passat-1-6-diesel/33401257,2023-02-28,6950,Volkswagen,Passat,COMFORTLINE,Medium Trim,2014,222088.0,Diesel,Manual,Saloon,1.6 litre,105hp,12.2 sec,5,4,Silver,Ireland,2,200,Jan 2023,
https://www.donedeal.ie/cars-for-sale/toyota-avensis-2008-tax-and-nct/33460783,2023-02-28,1850,Toyota,Avensis,,,2008,,Petrol,Manual,Saloon,1.6 litre,,,5,4,Grey,Ireland,4,---,Sep 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/passat-2-0tdi-6speed/33444436,2023-02-28,2550,Volkswagen,Passat,,,2010,362101.0,Diesel,Manual,Saloon,2.0 litre,,,5,4,Black,Ireland,4,270,---,2023-03-02
https://www.donedeal.ie/cars-for-sale/2008-opel-astra-gtc/31443140,2023-02-28,2500,Opel,Astra,,,2008,285797.0,Petrol,Manual,Hatchback,1.4 litre,,,5,3,Black,Ireland,---,---,Jul 2023,2023-03-16
https://www.donedeal.ie/cars-for-sale/06-vw-polo-1-4-diesel-taxed-5-23/33437125,2023-02-28,895,Volkswagen,Polo,,,2006,,Diesel,Manual,Hatchback,1.4 litre,,,5,5,Black,Ireland,1,413,Feb 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/volkswagen-lt-2006/33345926,2023-02-28,2000,Volkswagen,Other,,,2006,,Diesel,Manual,Van,2.5 litre,,,3,5,Red,Ireland,2,---,---,2023-03-01
https://www.donedeal.ie/cars-for-sale/honda-insight-se-5dr-auto/33460670,2023-02-28,6900,Honda,Insight,SE,Medium Trim,2011,157715.0,Petrol Hybrid,Automatic,Hatchback,1.3 litre,98hp,12.5 sec,5,5,Black,Ireland,2,150,Mar 2024,2023-03-02
https://www.donedeal.ie/cars-for-sale/volkswagen-passat-1-6tdi-2010-nct-6-mts-tax/33379366,2023-02-28,4950,Volkswagen,Passat,,,2010,233000.0,Diesel,Manual,Saloon,1.6 litre,,,---,4,Black,Ireland,2,200,Feb 2024,2023-03-08
https://www.donedeal.ie/cars-for-sale/golf-mk4-gti/33403162,2023-02-28,3500,Volkswagen,Golf,,,2003,289681.0,Petrol,Unknown,Hatchback,1.8 litre,,,5,---,Silver,Ireland,9,636,Nov 2023,2023-03-05
https://www.donedeal.ie/cars-for-sale/seat-ibiza-1-4-petrol-2013/31768687,2023-02-28,6950,SEAT,Ibiza,---,---,2013,168980.0,Petrol,Manual,Hatchback,1.4 litre,---,---,5,3,Grey,United Kingdom,3,200,Jul 2023,2023-03-20
https://www.donedeal.ie/cars-for-sale/hyundai-coupe-2007/33460684,2023-02-28,3000,Hyundai,Coupe,,,2007,186919.0,Petrol,Automatic,Coupe,2.0 litre,,,4,2,Black,Ireland,10,710,Jan 2024,
https://www.donedeal.ie/cars-for-sale/2012-nissan-qashqai-1-5l-diesel-nct-04-2024-tax/33460688,2023-02-28,5950,Nissan,Qashqai,XE,Base Trim,2012,194730.0,Diesel,Manual,Hatchback,1.5 litre,110hp,12.4 sec,5,5,Grey,Ireland,---,280,Apr 2024,2023-03-13
https://www.donedeal.ie/cars-for-sale/mini-cooper-2008-1-6-petrol-mint-condition/33460644,2023-02-28,2400,Mini,Cooper,,,2008,247838.0,Petrol,Unknown,Hatchback,1.6 litre,,,4,3,Black,Ireland,5,270,Mar 2022,2023-03-01
https://www.donedeal.ie/cars-for-sale/bmw-520d-msport-auto/33077206,2023-02-28,3200,BMW,5-Series,,,2006,344398.0,Diesel,Automatic,Saloon,2.0 litre,,,5,4,Black,Ireland,3,710,Nov 2023,2023-03-05
https://www.donedeal.ie/cars-for-sale/fiat-punto-2011/33455947,2023-02-28,4995,Fiat,Punto,Sound,Base Trim,2011,111691.0,Petrol,Manual,Hatchback,1.2 litre,65hp,14.5 sec,4,5,Black,Ireland,2,280,May 2024,2023-03-22
https://www.donedeal.ie/cars-for-sale/car/33460599,2023-02-28,800,Audi,A4,,,2008,251568.0,Diesel,Unknown,Saloon,2.0 litre,,,5,---,Blue,Ireland,1,390,Feb 2022,2023-03-01
https://www.donedeal.ie/cars-for-sale/volkswagen-passat-b6-sport-1-4-tsi-122-4dr-tsi120/33460617,2023-02-28,2900,Volkswagen,Passat,,,2008,159325.0,Petrol,Manual,Saloon,1.4 litre,,,---,4,Black,Ireland,2,---,Mar 2024,
https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2012-1-5-xe-5dr-dsl/32435920,2023-02-28,6950,Nissan,Qashqai,XE,Base Trim,2012,212432.0,Diesel,Manual,Hatchback,1.5 litre,106hp,12.2 sec,5,5,Blue,Ireland,3,280,May 2023,
https://www.donedeal.ie/cars-for-sale/ford-mondeo-2011/33460589,2023-02-28,3800,Ford,Mondeo,Zetec,Medium Trim,2011,207604.0,Diesel,Manual,Hatchback,1.6 litre,116hp,11.4 sec,5,5,Black,Ireland,---,200,Jul 2023,2023-03-03
https://www.donedeal.ie/cars-for-sale/2009-ford-focus-estate-1-6l-diesel-nct-06-2023/33404097,2023-02-28,2995,Ford,Focus,,,2009,157715.0,Diesel,Unknown,Estate,1.6 litre,,,5,5,Red,Ireland,---,200,Jun 2023,2023-03-04
https://www.donedeal.ie/cars-for-sale/08-ford-focus-1-4-style-new-nct-12-23-low-mileage/33458753,2023-02-28,2750,Ford,Focus,,,2008,107825.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Silver,Ireland,1,---,Dec 2023,2023-03-03
https://www.donedeal.ie/cars-for-sale/volkswagen-passat-1-6-tdi-s-bmt-1-owner-nct/32708017,2023-02-28,6950,Volkswagen,Passat,BLUEMOTION,Base Trim,2012,392678.0,Diesel,Manual,Saloon,1.6 litre,105hp,12.2 sec,5,4,Grey,Ireland,1,190,Jan 2024,
https://www.donedeal.ie/cars-for-sale/renault-megane-coupe/33287949,2023-02-28,2500,Renault,Megane,,,2009,280000.0,Diesel,Unknown,Coupe,1.5 litre,,,5,---,Silver,Ireland,3,200,Feb 2023,2023-03-16
https://www.donedeal.ie/cars-for-sale/peugeot-3008-1-6-diesel-nct/33257360,2023-02-28,5950,Peugeot,3008,Active,Medium Trim,2012,196339.0,Diesel,Manual,MPV,1.6 litre,115hp,12.2 sec,5,5,Silver,Ireland,4,270,Jul 2024,
https://www.donedeal.ie/cars-for-sale/toyota-auris-1-4-diesel/33426281,2023-02-28,5990,Toyota,Auris,Sport,Medium Trim,2012,225341.0,Diesel,Manual,Hatchback,1.4 litre,90hp,12.0 sec,5,5,Blue,Ireland,2,270,Feb 2024,
https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-4-petrol-5-door-nct/33231668,2023-02-28,1450,Volkswagen,Golf,,,2004,202776.0,Petrol,Manual,Hatchback,1.4 litre,,,5,5,Red,Ireland,3,385,Sep 2023,2023-03-26
https://www.donedeal.ie/cars-for-sale/06-nissan-micra-1-0-new-nct-feb-2024/33418489,2023-02-28,1950,Nissan,Micra,,,2006,140000.0,Petrol,Manual,Hatchback,1.0 litre,,,5,5,Blue,Ireland,2,199,Feb 2024,2023-03-08
https://www.donedeal.ie/cars-for-sale/08-fiesta-1-4-tdci-new-nct-april-2024/33343567,2023-02-28,2250,Ford,Fiesta,,,2008,267150.0,Diesel,Manual,Hatchback,1.4 litre,,,5,3,Blue,Ireland,8,200,Apr 2024,2023-03-23
https://www.donedeal.ie/cars-for-sale/opel-astra-2-0dti-101bhp-nct-11-23-tax-02-23/33459161,2023-02-28,1595,Vauxhall,Astra,,,2003,244619.0,Diesel,---,Hatchback,2.0 litre,,,1,---,Silver,Ireland,---,---,Oct 2023,2023-03-12
https://www.donedeal.ie/cars-for-sale/honda-jazz-1-4-i-vtec-es-5dr-low-mileage-re/33353538,2023-02-28,6950,Honda,Jazz,,,2010,143051.0,Petrol,Manual,Hatchback,1.3 litre,,,---,5,Black,Ireland,2,---,Oct 2023,2023-03-22
https://www.donedeal.ie/cars-for-sale/ford-fiesta-2010/33453467,2023-02-28,5450,Ford,Fiesta,,,2010,168612.0,Petrol,Manual,Hatchback,1.4 litre,,,5,3,Red,Ireland,2,280,Oct 2023,
https://www.donedeal.ie/cars-for-sale/suzuki-grand-vitara-2006/33460520,2023-02-28,1800,Suzuki,Grand Vitara,,,2006,199888.0,Petrol,Manual,SUV,1.6 litre,,,4,3,Blue,Ireland,9,514,Sep 2023,2023-03-02
https://www.donedeal.ie/cars-for-sale/ford-fiesta-2009/32138654,2023-02-28,4650,Ford,Fiesta,,,2009,121811.0,Petrol,Manual,Hatchback,1.2 litre,,,5,5,Red,Ireland,---,280,Feb 2023,
https://www.donedeal.ie/cars-for-sale/toyota-corolla-1-4-terra-cbu-m-mc/33460447,2023-02-28,1850,Toyota,Corolla,,,2004,286463.0,Petrol,Manual,Saloon,1.4 litre,,,---,4,Silver,Ireland,2,---,Mar 2024,2023-03-04
https://www.donedeal.ie/cars-for-sale/ford-focus-style-1-6-diesel-manual-2010/33340376,2023-02-28,2950,Ford,Focus,,,2010,230687.0,Diesel,---,Hatchback,1.6 litre,,,5,---,Grey,Ireland,3,200,Dec 2022,2023-03-03
https://www.donedeal.ie/cars-for-sale/renault-laguna-1-5-dci-manual-dynamique/33011249,2023-02-28,4950,Renault,Laguna,DYNAMIQUE,Medium Trim,2011,202736.0,Diesel,Manual,Hatchback,1.5 litre,110hp,11.9 sec,5,4,Grey,Ireland,3,200,Jul 2023,
https://www.donedeal.ie/cars-for-sale/toyota-corolla-2003/33460490,2023-02-28,1950,Toyota,Corolla,,,2003,189722.0,Petrol,Unknown,Hatchback,1.4 litre,,,5,---,Silver,Ireland,4,385,Aug 2023,2023-03-05
https://www.donedeal.ie/cars-for-sale/car/33451288,2023-02-28,1050,SEAT,Leon,,,2009,337961.0,Diesel,Unknown,Hatchback,1.9 litre,,,5,5,Red,Ireland,2,280,Aug 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/hunday-x35-2l-disel-low-malige/33395151,2023-02-28,6995,Hyundai,ix35,,,2010,138403.0,Diesel,Unknown,SUV,2.0 litre,,,5,5,Black,Ireland,1,390,Nov 2022,2023-03-13
https://www.donedeal.ie/cars-for-sale/ford-focus-style-1-4-80ps-5speed/33460446,2023-02-28,3950,Ford,Focus,,,2008,220005.0,Petrol,Manual,Hatchback,1.4 litre,,,---,5,Black,Ireland,2,---,Jan 2024,
https://www.donedeal.ie/cars-for-sale/ford-fiesta-1-4-zetec-96bhp-3dr-2011-sale/32734797,2023-02-28,5500,Ford,Fiesta,Style,Base Trim,2011,155172.0,Petrol,Manual,Hatchback,1.4 litre,96hp,13.9 sec,5,3,Blue,Ireland,---,280,Aug 2023,2023-03-04
https://www.donedeal.ie/cars-for-sale/audi-tt-1-8-turbo-225-bhp-quattro-2002/33407110,2023-02-28,5950,Audi,TT,,,2002,271978.0,Petrol,Manual,Coupe,1.8 litre,,,4,3,Black,Ireland,5,636,Dec 2023,2023-03-10
https://www.donedeal.ie/cars-for-sale/2005-mini-cooper-1-6-manual/33405883,2023-02-28,1850,Mini,Cooper,,,2005,205322.0,Petrol,Manual,Hatchback,1.6 litre,,,4,3,Gold,Ireland,1,514,Jan 2024,2023-03-12
https://www.donedeal.ie/cars-for-sale/2008-toyota-corolla-1-4-luna-nct-10-23-tax-08-23/33458805,2023-02-28,2950,Toyota,Corolla,,,2008,250000.0,Petrol,Manual,Saloon,1.4 litre,,,5,4,Silver,Ireland,5,---,Oct 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/2012-hyundai-i10-deluxe-plus-1-1-new-nct/31630243,2023-02-28,6550,Hyundai,i10,Deluxe Plus,Luxury Trim,2012,91104.0,Petrol,Manual,Hatchback,1.1 litre,69hp,15.0 sec,5,4,Silver,Ireland,---,190,Oct 2023,2023-03-22
https://www.donedeal.ie/cars-for-sale/2011-ford-focus-new-nct/33460431,2023-02-28,3550,Ford,Focus,Style,Base Trim,2011,290410.0,Diesel,Manual,Hatchback,1.6 litre,109hp,10.9 sec,5,5,Silver,Ireland,2,200,Sep 2023,2023-03-20
https://www.donedeal.ie/cars-for-sale/ford-mondeo-2012/31409578,2023-02-28,6000,Ford,Mondeo,Zetec,Medium Trim,2012,308000.0,Diesel,Manual,Saloon,2.0 litre,140hp,9.5 sec,5,4,Silver,Ireland,1,280,May 2023,
https://www.donedeal.ie/cars-for-sale/beatle-1-4-petrol-new-nct-tax-low-kil-like-new-car/33412167,2023-02-28,3650,Volkswagen,Beetle,,,2005,130000.0,Petrol,Manual,Hatchback,1.4 litre,,,4,3,Grey,Ireland,7,385,Oct 2023,2023-03-06
https://www.donedeal.ie/cars-for-sale/ford-focus-1-6-diesel/33284414,2023-02-28,3800,Ford,Focus,,,2010,225307.0,Diesel,Unknown,Hatchback,1.6 litre,,,5,---,Grey,Ireland,4,200,Jul 2023,
https://www.donedeal.ie/cars-for-sale/toyota-yaris-2012-nct-and-tax/33460392,2023-02-28,5950,Toyota,Yaris,Luna,Medium Trim,2012,241401.0,Petrol,Manual,Hatchback,1.0 litre,69hp,15.3 sec,5,4,Grey,Ireland,---,200,May 2023,
https://www.donedeal.ie/cars-for-sale/ford-galaxy-new-nct-in-jan/32936149,2023-02-28,3500,Ford,Galaxy,,,2008,197948.0,Diesel,Manual,MPV,1.8 litre,,,7,5,Black,Ireland,4,570,Dec 2023,
https://www.donedeal.ie/cars-for-sale/audi-a4/33287806,2023-02-28,4750,Audi,A4,,,2010,494067.0,Diesel,Unknown,Saloon,2.0 litre,,,5,---,Grey,Ireland,1,200,Dec 2023,2023-03-02
https://www.donedeal.ie/cars-for-sale/132-ford-ka-1-2-petrol-edge/33268034,2023-02-28,5750,Ford,KA,Edge,Base Trim,2013,117000.0,Petrol,Manual,Hatchback,1.2 litre,69hp,13.4 sec,4,2,Red,Ireland,3,200,Jun 2023,2023-03-04
https://www.donedeal.ie/cars-for-sale/volkswagen-jetta/33434862,2023-02-28,4995,Volkswagen,Jetta,TRENDLINE,Base Trim,2013,339570.0,Diesel,Manual,Saloon,1.6 litre,105hp,11.7 sec,5,4,Silver,Ireland,2,200,May 2023,2023-03-06
https://www.donedeal.ie/cars-for-sale/2012-peugeot-508-1-6-hdi/32866514,2023-02-28,4500,Peugeot,508,Active,Medium Trim,2012,259473.0,Diesel,Manual,Saloon,1.6 litre,115hp,11.3 sec,5,4,White,Ireland,1,200,Jan 2023,
https://www.donedeal.ie/cars-for-sale/2008-automatic-santafe-2-2-diesel/33402872,2023-02-28,3250,Hyundai,Santa Fe,,,2008,273626.0,Diesel,Automatic,SUV,2.2 litre,,,7,5,Blue,Ireland,5,---,Nov 2022,2023-03-02
https://www.donedeal.ie/cars-for-sale/2007-mazda-5-7-seater/33374817,2023-02-28,1950,Mazda,5,,,2007,167605.0,Petrol,Manual,MPV,1.8 litre,,,7,5,Grey,Ireland,3,636,Mar 2024,2023-03-20
https://www.donedeal.ie/cars-for-sale/audi-a5/33460306,2023-02-28,5600,Audi,A5,,,2008,,Diesel,Automatic,Coupe,2.7 litre,,,4,2,Blue,Ireland,20,750,Aug 2022,
https://www.donedeal.ie/cars-for-sale/dacia-duster-1-5-diesel/31922017,2023-02-28,6950,Dacia,Duster,ALTERNATIVE,Base Trim,2013,160000.0,Diesel,Manual,SUV,1.5 litre,107hp,11.8 sec,5,4,White,Ireland,3,270,Apr 2023,2023-03-26
https://www.donedeal.ie/cars-for-sale/peugeot-207-1-6-diesel/33325830,2023-02-28,2250,Peugeot,207,,,2009,335583.0,Diesel,Unknown,Hatchback,1.6 litre,,,5,5,Blue,Ireland,7,200,Oct 2023,
https://www.donedeal.ie/cars-for-sale/citroen-c4-picasso-2011/33460278,2023-02-28,5000,Citroen,C4 Picasso,VTR+,Medium Trim,2011,153000.0,Diesel,Manual,MPV,1.6 litre,110hp,12.5 sec,7,5,Grey,Ireland,2,280,Jan 2024,2023-03-12
https://www.donedeal.ie/cars-for-sale/2012-fiat-500-twinair-under-1-litre/31360878,2023-02-28,6950,Fiat,500,---,---,2012,145493.0,Petrol,Manual,Hatchback,0.9 litre,---,---,---,3,Blue,UK,3,180,Jun 2023,
https://www.donedeal.ie/cars-for-sale/suzuki-swift/33260106,2023-02-28,1450,Suzuki,Swift,,,2007,170000.0,Petrol,Manual,Hatchback,1.3 litre,,,5,5,Silver,Ireland,4,385,May 2023,2023-03-01
https://www.donedeal.ie/cars-for-sale/volvo-xc90/33460259,2023-02-28,1950,Volvo,90 Series,,,2005,350.0,Diesel,Automatic,MPV,2.4 litre,,,7,5,Blue,Ireland,2,1080,Sep 2020,
